file_name,match_on_line,line_content
US_Army_Branches.html,5,"<script>document.documentElement.className=""client-js"";RLCONF={""wgBreakFrames"":!1,""wgSeparatorTransformTable"":["""",""""],""wgDigitTransformTable"":["""",""""],""wgDefaultDateFormat"":""dmy"",""wgMonthNames"":["""",""January"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November"",""December""],""wgRequestId"":""YEGAeE78knegRFyqHYxUqwAAABM"",""wgCSPNonce"":!1,""wgCanonicalNamespace"":"""",""wgCanonicalSpecialPageName"":!1,""wgNamespaceNumber"":0,""wgPageName"":""US_Army_Branches"",""wgTitle"":""US Army Branches"",""wgCurRevisionId"":1675269,""wgRevisionId"":1675269,""wgArticleId"":63686,""wgIsArticle"":!0,""wgIsRedirect"":!1,""wgAction"":""view"",""wgUserName"":null,""wgUserGroups"":[""*""],""wgCategories"":[""United States of America"",""Military""],""wgPageContentLanguage"":""en"",""wgPageContentModel"":""wikitext"",""wgRelevantPageName"":""US_Army_Branches"",""wgRelevantArticleId"":63686,""wgIsProbablyEditable"":!0,""wgRelevantPageIsProbablyEditable"":!0,""wgRestrictionEdit"":[],""wgRestrictionMove"":[],""wgMediaViewerOnClick"":
"
US_Army_Branches.html,97,"		<div id=""catlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal-catlinks"" class=""mw-normal-catlinks""><a href=""/wiki/Special:Categories"" title=""Special:Categories"">Categories</a>: <ul><li><a href=""/wiki/Category:United_States_of_America"" title=""Category:United States of America"">United States of America</a></li><li><a href=""/wiki/Category:Military"" title=""Category:Military"">Military</a></li></ul></div></div>
"
Vice_Presidential_Succession.html,137,"<p>As the <a href=""https://en.wikipedia.org/wiki/American_Civil_War"" class=""extiw"" title=""w:American Civil War"">Civil War</a> ground towards its final conclusion, the Presidential election proceded as scheduled in late 1864 when <a href=""https://en.wikipedia.org/wiki/Abraham_Lincoln"" class=""extiw"" title=""w:Abraham Lincoln"">Abraham Lincoln</a>, the <a href=""/wiki/President_of_the_United_States/Abraham_Lincoln"" title=""President of the United States/Abraham Lincoln"">16th President</a>, ran for his second term with <a href=""https://en.wikipedia.org/wiki/Andrew_Johnson"" class=""extiw"" title=""w:Andrew Johnson"">Andrew Johnson</a> as his running mate. Winning by the proverbial landslide, Abraham Lincoln was again inaugerated on March 4, 1865. A little over a month later on April 9th, <a href=""https://en.wikipedia.org/wiki/Robert_E._Lee"" class=""extiw"" title=""w:Robert E. Lee"">General Robert E. Lee</a> of the <a href=""https://en.wikipedia.org/wiki/Confederate_States_of_America"" class=""extiw"" title=""w:Confederate States of America"">Confederate States of America</a> (CSA) surrendered to <a href=""https://en.wikipedia.org/wiki/Ulysses_S._Grant"" class=""extiw"" title=""w:Ulysses S. Grant"">General Ulysses S. Grant</a> of the <a href=""https://en.wikipedia.org/wiki/United_States"" class=""extiw"" title=""w:United States"">United States of America</a> (USA) at the <a href=""https://en.wikipedia.org/wiki/Appomattox_Court_House"" class=""extiw"" title=""w:Appomattox Court House"">Appomattox Court House</a> in Virginia. Six days afterwards, Abraham Lincoln was pronounced dead on April 15th, having been shot in the head at point-blank range by <a href=""https://en.wikipedia.org/wiki/John_Wilkes_Booth"" class=""extiw"" title=""w:John Wilkes Booth"">John Wilkes Booth</a> the night before at <a href=""https://en.wikipedia.org/wiki/Ford%27s_Theatre"" class=""extiw"" title=""w:Ford&#39;s Theatre"">Ford's Theater</a>. Later that morning, Andrew Johnson was sworn in as the <a href=""/wiki/President_of_the_United_States/Andrew_Johnson"" title=""President of the United States/Andrew Johnson"">17th President</a>, becoming the first Vice President to succeed upon the assassination of a President.
"
Violets.html,200,"</p><p>A similar photographic or imaging effect is shown in the image at left of Red Eagle Mountain on Earth in the United States of America Glacier National Park.
"
Volcanic_rocks.html,136,"<div class=""thumb tright""><div class=""thumbinner"" style=""width:252px;""><a href=""/wiki/File:And-Brokeoff_med.jpg"" class=""image""><img alt="""" src=""//upload.wikimedia.org/wikiversity/en/thumb/d/de/And-Brokeoff_med.jpg/250px-And-Brokeoff_med.jpg"" decoding=""async"" width=""250"" height=""156"" class=""thumbimage"" srcset=""//upload.wikimedia.org/wikiversity/en/d/de/And-Brokeoff_med.jpg 1.5x"" data-file-width=""350"" data-file-height=""219"" /></a>  <div class=""thumbcaption""><div class=""magnify""><a href=""/wiki/File:And-Brokeoff_med.jpg"" class=""internal"" title=""Enlarge""></a></div>Close view is of andesite lava flow from Brokeoff Volcano, California. Credit: United States of America Geological Survey.<code>&#123;&#123;<a href=""/wiki/Template:Fairuse"" title=""Template:Fairuse"">fairuse</a>&#125;&#125;</code></div></div></div>
"
Welcome_Council.html,89,"</p><p>On our side, we are happy to state, the organisers of the American Exhibition have been met with friendly and hospitable co-operation by a large body of more than a thousand Englishmen, amongst whom are many noblemen and gentlemen of position and influence, who have formed a council to devise means of giving a signal welcome to our American visitors, and to promote the success of this grand undertaking. Its unique and novel character, with the extraordinary scale on which it is designed, and the energy and capacity of its managers, bid fair to make an almost revolutionary epoch in the history of Great Exhibitions which commenced in 1851; and we heartily desire its success in every way, hoping above all that it will have the good effect of increasing popular acquaintance with that vast country, and with that mighty nation of English race, in the United States of America, whose amazing growth and splended prosperity should be admired, not with envy, but with pride and gladness, by all classes of people in the British Isles.&lt;/quote&gt; (“The American Exhibition.” Illustrated London News (London, England), Saturday, April 16, 1887; pg. 440; Issue 2504, Col. B)
"
What_is_racism%3F.html,75,"</p><p>""Today, Mommy, the teacher told about a blinkin. This blinkin just roamed through the woods all day, looking for books, 'cause it wanted to read.  And when it grew up, Mommy, it became THE UNITED STATES OF AMERICA!  Or maybe it grew up to be a man.  I'm not sure which.  Anyway, there's another man.  I think his name is George.  And George and the blinkin both have birthdays this month.""
"
Wikistution.html,48,"</p><p><i>The Wikistution of the United States of America</i>
"
Wikistution.html,49,"</p><p>""The Wikistution of the United States of America"" is an experiment in the possibilities of twenty-first-century collaborative technology applied to a political framework inherited from the eighteenth, nineteenth and twentieth centuries.  It is the United States Constitution in wiki format.  If this wikistution is a disappointment, the experiment would have performed the worthy service of demonstrating the value of methods we have inherited from earlier centuries.  Thus the wikistution will have been a worthwhile exercise even if the experiment is a failure.  If, on the other hand, we find that the wikistution can evolve prudently into a hypothetical frame of government that would more perfectly derive its just powers from the consent of the governed, better securing citizens' unalienable rights, then this project will serve as a useful example to all bodies wishing to represent and serve their constituents.
"
William_Victor_Tomb.html,79,"<div class=""thumb tleft""><div class=""thumbinner"" style=""width:102px;""><a href=""/wiki/File:Medals_navy_cross_100x200.jpg"" class=""image""><img alt="""" src=""//upload.wikimedia.org/wikiversity/en/4/4f/Medals_navy_cross_100x200.jpg"" decoding=""async"" width=""100"" height=""200"" class=""thumbimage"" data-file-width=""100"" data-file-height=""200"" /></a>  <div class=""thumbcaption""><div class=""magnify""><a href=""/wiki/File:Medals_navy_cross_100x200.jpg"" class=""internal"" title=""Enlarge""></a></div>The President of the United States of America presented the Navy Cross to Commander William Victor Tomb, United States Navy, for distinguished service in the line of his profession as Commanding Officer.</div></div></div>
"
Work_motivation_and_work_satisfaction.html,176,"</p><p>Reeves, J. (2009).  <i>Understanding Motivation and Emotion</i> (5th ed.).  United States of America: John Wiley &amp; Sons. 
"
Xenotropic_murine_leukemia_virus-related_virus.html,56,"<span class=""citation Journal"">Schlaberg R, Choe DJ, Brown KR, Thaker HM, Singh IR&#32;(September 2009).&#32;<a rel=""nofollow"" class=""external text"" href=""//www.ncbi.nlm.nih.gov/pmc/articles/PMC2739868/"">""XMRV is present in malignant prostatic epithelium and is associated with prostate cancer, especially high-grade tumors""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>106</b>&#32;(38):  16351–6.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.0906922106"">10.1073/pnas.0906922106</a>.&#32;PMID&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.ncbi.nlm.nih.gov/pubmed/19805305"">19805305</a>.&#32;PMC&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.pubmedcentral.gov/articlerender.fcgi?tool=pmcentrez&amp;artid=2739868"">2739868</a><span class=""printonly"">.&#32;//www.ncbi.nlm.nih.gov/pmc/articles/PMC2739868/</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=XMRV+is+present+in+malignant+prostatic+epithelium+and+is+associated+with+prostate+cancer%2C+especially+high-grade+tumors&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=Schlaberg+R%2C+Choe+DJ%2C+Brown+KR%2C+Thaker+HM%2C+Singh+IR&amp;rft.au=Schlaberg+R%2C+Choe+DJ%2C+Brown+KR%2C+Thaker+HM%2C+Singh+IR&amp;rft.date=September+2009&amp;rft.volume=106&amp;rft.issue=38&amp;rft.pages=16351%E2%80%936&amp;rft_id=info:doi/10.1073%2Fpnas.0906922106&amp;rft_id=info:pmid/19805305&amp;rft_id=%2F%2Fwww.ncbi.nlm.nih.gov%2Fpmc%2Farticles%2FPMC2739868%2F&amp;rfr_id=info:sid/en.wikipedia.org:Xenotropic_murine_leukemia_virus-related_virus""><span style=""display: none;"">&#160;</span></span></span>
"
Xenotropic_murine_leukemia_virus-related_virus.html,60,"<span class=""citation Journal"">Lo SC, Pripuzova N, Li B, Komaroff AL, Hung GC, Wang R, Alter HJ&#32;(September 7, 2010 2010).&#32;""""Detection of MLV-related virus gene sequences in blood of patients with chronic fatigue syndrome and healthy blood donors"""".&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>107</b>&#32;(36):  15874-15879.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.1006901107"">10.1073/pnas.1006901107</a>.&#32;PMID&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.ncbi.nlm.nih.gov/pubmed/20798047"">20798047</a>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=%22Detection+of+MLV-related+virus+gene+sequences+in+blood+of+patients+with+chronic+fatigue+syndrome+and+healthy+blood+donors%22&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=Lo+SC%2C+Pripuzova+N%2C+Li+B%2C+Komaroff+AL%2C+Hung+GC%2C+Wang+R%2C+Alter+HJ&amp;rft.au=Lo+SC%2C+Pripuzova+N%2C+Li+B%2C+Komaroff+AL%2C+Hung+GC%2C+Wang+R%2C+Alter+HJ&amp;rft.date=September+7%2C+2010+2010&amp;rft.volume=107&amp;rft.issue=36&amp;rft.pages=15874-15879&amp;rft_id=info:doi/10.1073%2Fpnas.1006901107&amp;rft_id=info:pmid/20798047&amp;rfr_id=info:sid/en.wikipedia.org:Xenotropic_murine_leukemia_virus-related_virus""><span style=""display: none;"">&#160;</span></span></span>
"
Punctuality_motivation.html,243,"</p><p>Reeve, J. (2015). <i>Understanding motivation and emotion</i> (6th ed.). United States of America: John Wiley &amp; Sons, Inc.
"
Quebrada_de_Juan_Pobre.html,72,"About 540 million years from the present the Iapetus Ocean was formed and in the same process a  paleocontinent known as Laurentia (which included the North American territory) was separating from the Gondwana paleocontinent (which included the Argentinean territory). In this continental breakup process a passive margin was originated in the eastern border of the United States of America (like the current east American coast). After this phase, during Cambrian times, extension occurred within the Laurentic crust (which is similar to what is taking place in the Rift  Valley, Africa). That process  of crustal extension generated the  Ouachita Rift as well as its  related oceanic crust. As a result of these phenomena a basin was created and then sedimentary rocks were formed. Those rocks are found in the Precordillera Argentina and its counterpart Laurentia.
"
Radiocarbon_dating.html,1320,"<li id=""cite_note-Miyakea-94""><span class=""mw-cite-backlink"">↑ <sup><a href=""#cite_ref-Miyakea_94-0"">94.00</a></sup> <sup><a href=""#cite_ref-Miyakea_94-1"">94.01</a></sup> <sup><a href=""#cite_ref-Miyakea_94-2"">94.02</a></sup> <sup><a href=""#cite_ref-Miyakea_94-3"">94.03</a></sup> <sup><a href=""#cite_ref-Miyakea_94-4"">94.04</a></sup> <sup><a href=""#cite_ref-Miyakea_94-5"">94.05</a></sup> <sup><a href=""#cite_ref-Miyakea_94-6"">94.06</a></sup> <sup><a href=""#cite_ref-Miyakea_94-7"">94.07</a></sup> <sup><a href=""#cite_ref-Miyakea_94-8"">94.08</a></sup> <sup><a href=""#cite_ref-Miyakea_94-9"">94.09</a></sup> <sup><a href=""#cite_ref-Miyakea_94-10"">94.10</a></sup> <sup><a href=""#cite_ref-Miyakea_94-11"">94.11</a></sup></span> <span class=""reference-text""><span class=""citation Journal"">Fusa Miyakea&#59;&#32;A. J. Timothy Jull&#59;&#32;Irina P. Panyushkina&#59;&#32;Lukas Wacker&#59;&#32;Matthew Salzer&#59;&#32;Christopher H. Baisan&#59;&#32;Todd Lange&#59;&#32;Richard Cruz&#32;<i>et al</i>.&#32;(2017).&#32;<a rel=""nofollow"" class=""external text"" href=""http://www.pnas.org/content/114/5/881.full.pdf"">""Large <span class=""chemf nowrap""><span style=""display:inline-block;margin-bottom:-0.3em;vertical-align:0.5em;line-height:1em;font-size:80%;text-align:left"">14<br /></span>C</span> excursion in 5480 BC indicates an abnormal sun in the mid-Holocene""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>114</b>&#32;(5):  881–884.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.1613144114"">10.1073/pnas.1613144114</a><span class=""printonly"">.&#32;<a rel=""nofollow"" class=""external free"" href=""http://www.pnas.org/content/114/5/881.full.pdf"">http://www.pnas.org/content/114/5/881.full.pdf</a></span><span class=""reference-accessdate"">.&#32;Retrieved 2017-12-10</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=Large+%3Cspan+class%3D%22chemf+nowrap%22%3E%3Cspan+style%3D%22display%3Ainline-block%3Bmargin-bottom%3A-0.3em%3Bvertical-align%3A0.5em%3Bline-height%3A1em%3Bfont-size%3A80%25%3Btext-align%3Aleft%22%3E14%3Cbr+%2F%3E%3C%2Fspan%3EC%3C%2Fspan%3E+excursion+in+5480+BC+indicates+an+abnormal+sun+in+the+mid-Holocene&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=Fusa+Miyakea&amp;rft.au=Fusa+Miyakea&amp;rft.au=A.+J.+Timothy+Jull&amp;rft.au=Irina+P.+Panyushkina&amp;rft.au=Lukas+Wacker&amp;rft.au=Matthew+Salzer&amp;rft.au=Christopher+H.+Baisan&amp;rft.au=Todd+Lange&amp;rft.au=Richard+Cruz&amp;rft.au=Kimiaki+Masuda&amp;rft.date=2017&amp;rft.volume=114&amp;rft.issue=5&amp;rft.pages=881%E2%80%93884&amp;rft_id=info:doi/10.1073%2Fpnas.1613144114&amp;rft_id=http%3A%2F%2Fwww.pnas.org%2Fcontent%2F114%2F5%2F881.full.pdf&amp;rfr_id=info:sid/en.wikipedia.org:Geochronology/Radiocarbon_dating""><span style=""display: none;"">&#160;</span></span></span>
"
Reactions.html,1509,"<li id=""cite_note-13""><span class=""mw-cite-backlink""><a href=""#cite_ref-13"">↑</a></span> <span class=""reference-text""><span class=""citation Journal""><a rel=""nofollow"" class=""external text"" href=""//www.ncbi.nlm.nih.gov/pmc/articles/PMC2560994/"">""The N-terminal domain of MyoD is necessary and sufficient for its nuclear localization-dependent degradation by the ubiquitin system""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>105</b>&#32;(41):  15690–5.&#32;October 2008.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.0808373105"">10.1073/pnas.0808373105</a>.&#32;PMID&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.ncbi.nlm.nih.gov/pubmed/18836078"">18836078</a>.&#32;PMC&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.pubmedcentral.gov/articlerender.fcgi?tool=pmcentrez&amp;artid=2560994"">2560994</a><span class=""printonly"">.&#32;//www.ncbi.nlm.nih.gov/pmc/articles/PMC2560994/</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=The+N-terminal+domain+of+MyoD+is+necessary+and+sufficient+for+its+nuclear+localization-dependent+degradation+by+the+ubiquitin+system&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.date=October+2008&amp;rft.volume=105&amp;rft.issue=41&amp;rft.pages=15690%E2%80%935&amp;rft_id=info:doi/10.1073%2Fpnas.0808373105&amp;rft_id=info:pmid/18836078&amp;rft_id=%2F%2Fwww.ncbi.nlm.nih.gov%2Fpmc%2Farticles%2FPMC2560994%2F&amp;rfr_id=info:sid/en.wikipedia.org:Chemicals/Reactions""><span style=""display: none;"">&#160;</span></span></span>
"
